date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:32:35	38269/38269	---M-Z	200	added ('OK')	application/javascript	etag:%22e2805e74d033d21:0%22	https://ajax.aspnetcdn.com/ajax/jquery.validate/1.9/jquery.validate.js	C:/Users/user/Desktop/emmy-port/ajax.aspnetcdn.com/ajax/jquery.validate/1.9/jquery.validate.js	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:36	19188/19188	---M--	200	added ('OK')	application/javascript	date:Mon,%2001%20Nov%202021%2020:09:38%20GMT	https://html.designingmedia.com/folioflix-dark/assets/js/popper.min.js	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/js/popper.min.js	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:37	48944/48944	---M--	200	added ('OK')	application/javascript	date:Mon,%2001%20Nov%202021%2020:09:42%20GMT	https://html.designingmedia.com/folioflix-dark/assets/js/bootstrap.min.js	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/js/bootstrap.min.js	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:37	17627019/17627019	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2010:47:50%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/blog-model-img1.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/blog-model-img1.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:37	3164/3164	---M--	200	added ('OK')	application/javascript	date:Thu,%2010%20Mar%202022%2016:57:10%20GMT	https://html.designingmedia.com/folioflix-dark/assets/js/custom-script.js	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/js/custom-script.js	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:38	11663255/11663255	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2010:56:08%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/blog-model-img2.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/blog-model-img2.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:38	1136/1136	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Apr%202022%2010:54:35%20GMT	https://html.designingmedia.com/folioflix-dark/assets/js/contact-form.js	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/js/contact-form.js	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:39	677/677	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2005%20May%202022%2003:32:41%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/cv-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/cv-img.31.delayed	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:40	677/677	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2005%20May%202022%2003:32:42%20GMT	https://html.designingmedia.com/folioflix-dark/test-image.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/test-image.32.delayed	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:41	2437/2437	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Feb%202022%2016:31:50%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/curn-icon.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/curn-icon.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:42	2606/2606	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Feb%202022%2016:35:18%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/triangle-icon.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/triangle-icon.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:43	2563/2563	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Feb%202022%2016:40:14%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/half-circle.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/half-circle.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:44	3862/3862	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Mar%202022%2014:24:12%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/circle-bg-left-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/circle-bg-left-img.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:45	2563/2563	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Mar%202022%2014:26:54%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/half-circle-left-icon.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/half-circle-left-icon.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:46	2547/2547	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Feb%202022%2011:24:12%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/corn-left-icon.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/corn-left-icon.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:46	3906/3906	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Mar%202022%2014:23:28%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/circle-bg-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/circle-bg-img.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:47	2485/2485	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Mar%202022%2014:34:50%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/half-circle-right-icon.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/half-circle-right-icon.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:48	15021/15021	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Feb%202022%2012:05:20%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/footer-left-dotted-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/footer-left-dotted-img.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:49	15889/15889	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Feb%202022%2012:04:22%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/footer-dotted-right-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/footer-dotted-right-img.png	(from https://html.designingmedia.com/folioflix-dark/assets/css/style.css)
04:32:49	0/-1	---M--	500	error ('')			https://html.designingmedia.com/folioflix-dark/assets/image/cv-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/cv-img.html	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:49	0/-1	---M--	500	error ('')			https://html.designingmedia.com/folioflix-dark/test-image.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/test-image.html	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:49	0/-1	---M--	500	error ('')			https://html.designingmedia.com/folioflix-dark/assets/image/cv-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/cv-img.html	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:32:49	0/-1	---M--	500	error ('')			https://html.designingmedia.com/folioflix-dark/test-image.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/test-image.html	(from https://html.designingmedia.com/folioflix-dark/index.html)
